accel_x,accel_y,accel_z,encoder_a,encoder_b
8.61,4.67,-1.03,14917,7787
-0.20,5.49,8.11,12095,10879
-8.54,-1.97,4.42,9317,13398
-9.60,2.24,-0.12,7340,44
-5.29,1.97,8.01,5404,3586
0.80,-8.14,5.38,3802,6753
5.31,-6.55,-4.98,2508,9948
9.76,0.63,-1.08,148,13215
6.25,-7.45,1.12,13935,16103
-4.04,-6.67,-6.01,11077,2031
-9.76,0.06,-1.37,8355,4882
-7.68,-6.08,0.68,6296,8080
-1.00,-5.69,-7.95,4226,10864
4.62,5.97,-6.31,2628,14467
7.43,5.10,3.90,1628,2106
9.81,-0.14,0.76,100,5338
6.53,7.35,-0.06,14040,8579
0.38,1.32,9.71,12238,12322
-3.68,-8.36,3.55,11069,15651
-6.17,-4.94,-5.91,10427,2691
-7.51,4.19,-4.87,9942,6539
-8.15,2.58,4.81,9643,11431
-9.29,-2.43,2.07,8937,14867
-9.84,-0.50,-0.19,8143,2123
-9.34,-1.52,2.60,7244,5679
-7.07,-6.75,-1.08,6088,9089
-4.78,-1.14,-8.57,5237,12460
-1.07,9.59,-1.86,4137,49
3.48,2.88,8.72,2990,3745
5.80,-6.77,4.06,2419,7209
6.58,-4.93,-5.32,2119,10705
6.47,4.79,-5.66,2105,14681
6.43,5.73,4.75,2143,2471
5.82,-3.95,6.84,2445,6008
2.15,-9.37,-1.82,3616,9120
-6.01,-2.29,-7.51,5823,12038
-9.76,-1.05,0.62,8553,15187
-2.84,-9.35,-0.75,11575,633
8.24,-4.25,-2.90,15135,1965
5.93,5.17,5.89,2634,2592
-6.99,4.36,5.30,6313,2585
-7.95,-3.92,-4.33,10013,2579
4.87,-6.08,-5.94,13835,2331
8.92,3.31,2.48,1229,2039
-2.49,9.10,2.63,4825,1055
-9.84,-0.50,0.10,8331,15797
-2.49,-4.95,8.07,11718,13910
8.34,1.24,5.08,15032,11978
7.23,-5.00,-4.32,2049,10241
-5.43,-7.89,-2.18,5719,9158
-9.27,3.30,-0.43,9193,8115
0.77,7.65,-6.14,12811,6605
9.82,0.41,-0.46,51,5532
2.95,-0.35,9.36,3461,4485
-8.45,2.01,4.55,6863,3161
-5.74,-5.90,-5.42,10800,2261
7.30,-4.71,-4.52,14555,2232
7.03,4.91,4.80,2063,2352
-5.87,5.12,5.95,5747,2489
-8.50,-4.05,-2.97,9593,1960
2.22,-9.48,-0.85,13029,439
9.70,1.63,-0.21,510,16277
-0.54,9.19,-3.41,4289,15730
-9.83,0.59,-0.29,8029,15734
-2.32,-9.08,2.81,11734,15891
9.44,-2.65,0.68,15660,16054
3.78,8.70,-2.54,3067,15902
-8.59,4.47,-1.82,6790,15685
-3.22,-8.66,3.26,11450,15715
9.10,-3.42,1.34,15360,15732
5.62,7.51,-2.92,2587,15652
-7.09,4.69,-5.07,6212,14511
-8.01,-3.35,4.58,9854,14063
4.18,-2.17,8.60,13526,13183
9.22,-0.17,-3.41,984,12112
-2.22,-3.18,-9.06,4713,11665
-9.81,-0.05,0.77,8394,12047
-0.92,-3.06,9.26,12227,13514
9.72,-0.65,1.41,16110,14075
2.72,5.75,-7.51,3477,14259
-8.46,4.42,-2.46,6941,15403
-6.62,-7.19,0.99,10555,16366
6.67,-7.12,0.79,14435,16382
7.85,5.71,-1.55,1843,15844
-4.24,7.33,-5.04,5323,15087
-9.55,-1.67,1.64,9039,14436
0.93,-6.35,7.40,12813,14405
9.83,0.39,-0.20,326,13848
0.68,4.74,-8.61,4105,13851
-9.55,0.28,-2.48,7663,12913
-5.47,2.70,7.66,10935,11514
6.74,6.04,3.81,14467,9773
9.28,-2.97,1.35,1077,7215
0.94,-4.30,8.77,4053,5330
-7.46,3.54,5.30,6417,2484
-9.64,-1.97,0.48,8811,15709
-3.64,-3.14,8.53,11427,13219
5.54,5.32,6.12,14021,10465
9.85,-0.06,0.02,213,7232
5.16,-1.62,8.21,2772,4660
-3.30,7.00,6.00,4992,1885
-9.12,3.09,-2.19,7102,14871
-8.65,-0.41,4.62,9576,12457
-1.91,7.92,5.42,11939,9688
6.09,5.63,-5.30,14105,6085
7.69,-4.27,-4.31,14556,1898
7.44,-5.41,3.37,14379,14920
6.20,2.57,7.19,13995,11406
1.94,9.37,-2.15,12722,7509
-3.28,-1.66,-9.16,11259,3575
-8.15,-5.42,0.80,9549,15937
-9.76,-0.35,1.24,8381,12513
-9.52,-2.42,-0.82,7326,8922
-6.00,-4.76,6.12,5659,5635
1.10,4.38,8.70,3642,2764
7.70,6.03,-1.05,1529,15792
9.48,-0.27,2.60,15499,12723
6.49,6.49,3.46,14098,9389
0.52,5.91,-7.88,12343,5640
-6.35,-4.77,-5.85,10332,2257
-8.75,-4.33,1.11,9187,15525
-9.29,0.20,-3.35,7051,12426
-5.80,-7.62,-2.29,5599,8756
-1.31,-5.12,8.25,4292,5335
5.33,5.01,6.55,2424,2223
9.25,3.10,-1.41,689,15006
9.40,0.79,2.80,15434,11661
5.98,7.75,0.69,13953,8243
0.35,1.36,-9.75,12345,4269
-1.87,-9.28,-2.56,11669,557
-6.84,-4.36,5.48,10120,13857
-9.85,-0.34,-0.19,7987,10681
-7.82,-5.69,1.79,6357,7058
-3.37,-0.23,9.20,4900,3867
0.82,9.31,2.89,3695,572
6.46,2.81,-6.86,2039,12967
9.76,-0.64,-0.88,137,9592
9.13,2.78,-2.38,15334,5985
6.43,-3.94,-6.27,13890,2181
-0.43,-9.54,2.10,11979,15456
-5.54,-1.37,7.97,10572,12325
-9.73,1.40,0.74,8424,8949
-7.69,-4.52,4.10,6223,5856
1.13,-0.09,9.75,3490,3723
9.29,2.67,1.93,474,1363
6.49,-6.64,3.08,13758,14913
-4.45,-3.42,8.04,10765,12873
-9.81,0.45,0.75,8121,10000
-3.48,-9.06,-1.49,4746,8267
8.30,-5.21,-0.13,1194,7989
5.65,8.03,0.03,13622,8012
-7.61,6.08,1.30,9741,8605
-8.12,-4.28,-3.62,6327,9923
3.62,-5.10,-7.55,2883,10642
9.74,0.08,1.38,15746,12610
2.59,-8.40,4.26,12780,15122
-7.28,-6.29,-2.11,9761,860
-7.71,-0.57,6.03,6267,4245
-5.20,-5.18,6.47,5380,5861
1.30,-9.38,-2.46,3648,8851
6.44,-0.21,-7.40,2033,12188
9.79,-0.72,0.28,15888,15661
7.76,-3.57,-4.81,14501,2397
3.11,6.25,-6.94,13010,6060
-0.93,7.08,6.66,12005,10231
-1.31,-5.66,7.86,11843,13968
-1.26,-9.27,-2.93,11935,968
-3.48,0.81,-9.20,11308,4571
-3.21,9.09,1.74,11462,8913
-2.09,-1.38,9.47,11699,12846
-2.24,-9.49,0.80,11586,16329
-1.92,-3.17,-9.12,11756,3410
-1.59,9.23,-2.97,11897,7574
-3.61,2.62,8.73,11281,11674
-3.91,-7.97,4.13,11109,15275
-4.62,-5.86,-6.43,10958,2343
-1.16,6.21,-7.57,12064,6031
5.42,6.48,4.99,13891,10088
9.38,-0.33,2.97,15688,13031
6.91,6.54,-2.50,2173,15622
-4.40,7.67,4.18,5385,1448
-9.80,-0.59,-0.81,8508,3182
-2.50,1.57,-9.42,11791,4728
8.70,3.93,-2.34,15288,6946
7.77,-5.49,-2.32,1844,9327
-2.14,-2.78,-9.21,4730,11736
-9.65,1.19,-1.59,7644,14394
-6.89,-6.92,-1.14,10254,631
2.59,-4.44,-8.36,13047,3020
9.59,1.37,-1.67,15891,5926
6.30,-7.48,-0.32,2343,8437
-4.12,-5.52,-7.04,5239,10762
-9.66,-0.25,1.76,8664,12513
-0.14,-4.09,8.90,12264,13572
9.78,-0.71,0.81,16038,14708
1.68,8.75,-4.15,3596,15367
-9.11,3.66,0.50,7075,493
-5.54,-8.05,-1.00,10825,475
7.60,-6.16,0.48,14666,16331
6.99,6.48,-2.39,2247,15469
-3.94,2.77,-8.63,5284,12919
-9.21,-2.71,-2.25,7330,9941
-7.96,5.68,-1.06,10077,7645
3.60,3.85,-8.30,13591,5090
9.55,0.47,2.28,903,3891
0.72,5.23,8.27,4092,2579
-9.13,3.69,0.23,7311,23
-6.76,-5.35,4.68,10487,14417
5.46,-2.50,7.76,14035,13074
8.63,-2.88,-3.70,1462,10300
5.46,-7.68,-2.63,2764,8860
-3.40,-6.81,6.15,5174,6064
-9.77,-0.15,1.14,8072,3789
-3.67,-6.75,-6.15,11488,1860
8.04,-5.57,-0.56,14960,210
6.30,7.35,-1.59,2413,15687
-4.19,2.99,-8.43,5297,13011
-9.84,-0.32,-0.23,8233,10931
-2.23,6.69,6.77,11964,10198
9.20,3.53,0.13,15651,8196
6.70,-4.80,5.34,2313,5874
-2.88,1.10,9.31,4974,3636
-9.82,0.62,0.49,8006,1231
-2.53,-9.43,0.82,11749,16166
9.28,-3.00,1.12,15593,15431
5.98,3.80,-6.81,2437,13418
-4.81,-4.33,-7.44,5477,10783
-9.56,-2.32,0.01,7607,7956
-9.22,0.30,-3.51,9172,4243
-5.37,-7.85,-2.52,10767,625
-2.20,-5.06,8.09,11704,13525
1.74,6.66,6.99,12796,10070
4.16,6.41,-6.19,13519,5904
4.83,-6.39,-5.64,13542,1603
1.47,-6.44,7.24,12529,13949
-0.99,-1.29,9.66,11938,12339
-7.42,6.14,1.93,10023,8757
-9.48,-2.04,1.63,7235,6036
-1.66,-1.44,9.56,4296,4304
8.65,3.01,3.63,1012,2106
7.79,-5.91,0.83,14393,15741
-1.91,-4.78,8.34,11561,13355
-9.34,1.49,2.68,8785,10468
-7.81,-5.67,1.91,6358,7057
-0.32,-2.75,9.41,4014,4487
6.75,5.54,4.53,1900,1497
9.80,-0.56,0.69,15965,14321
6.42,1.86,7.22,13942,11397
-3.30,8.78,2.80,11256,8635
-9.55,1.14,-2.26,8640,5162
-6.45,1.43,7.24,5667,3327
-0.83,4.89,8.44,4143,2451
9.06,3.83,0.59,803,154
5.41,-6.68,4.71,13573,14515
-6.48,-2.25,6.99,10195,12769
-9.25,-2.33,-2.59,7052,10141
-0.42,-9.77,0.22,4092,7807
9.06,-2.74,2.63,868,5950
5.29,1.57,-8.13,13613,4276
-7.09,-3.77,-5.75,9968,2345
-8.18,3.48,4.13,6217,1797
3.68,8.88,1.95,2659,126
9.77,-0.93,0.75,15611,14512
-0.88,-6.29,7.46,11658,13820
-9.78,-0.41,1.03,8052,12384
-2.69,-3.14,-8.95,4432,11012
8.86,-2.46,-3.43,785,10176
5.17,7.34,3.96,13390,9256
-8.38,5.11,0.71,9289,8115
-6.43,-7.43,0.00,5601,7880
6.19,-7.53,0.93,2021,7581
7.84,5.86,-0.99,14361,7495
1.06,9.37,-2.70,12346,7119
-9.81,0.72,-0.33,8069,7100
0.87,-9.51,-2.11,3668,8528
9.74,-0.64,-1.25,111,10356
2.70,0.01,9.43,12757,12147
-8.83,-2.04,3.75,9042,13336
-9.76,0.84,-1.16,7417,14120
-1.14,9.64,-1.35,3992,15969
9.41,2.75,0.85,365,696
4.30,-6.31,-6.14,13172,1905
-8.15,-0.91,-5.52,9430,3721
-7.72,-3.94,4.55,6175,5861
1.54,-9.62,-0.96,3484,8408
9.13,-1.58,-3.27,727,10924
8.84,-3.12,2.95,14938,14566
2.17,-8.38,-4.55,12726,1258
-5.03,1.29,-8.41,10795,4492
-9.33,3.10,0.20,8891,8334
-9.09,-1.30,-3.62,6982,11528
-7.68,5.65,-2.51,6214,15367
-6.12,2.50,7.23,5728,3238
-7.14,-5.87,3.33,6212,6808
-9.24,-2.43,-2.48,7241,10428
-9.85,-0.07,-0.18,8005,14344
-9.73,-1.28,-0.85,8525,1871
-9.35,-0.98,-3.00,8969,3619
-7.34,6.28,-1.94,10123,7493
-4.96,2.01,8.21,10911,11730
-2.50,-8.75,3.63,11538,15451
-0.50,-6.17,-7.62,12115,2439
1.96,7.38,-6.21,12857,6522
3.69,5.46,7.26,13338,10767
7.50,-4.33,4.65,14477,14446
9.72,-1.18,-0.90,15938,1609
8.40,-1.26,4.96,1529,4964
1.35,-9.57,1.52,3821,7911
-3.68,-4.31,-8.06,5075,11209
-8.37,4.36,-2.88,6687,15135
-9.74,-1.15,-0.87,8516,2199
-6.53,3.33,-6.63,10446,5478
-2.56,8.04,-5.10,11768,6881
9.14,3.55,0.74,15553,8940
4.43,-7.55,-4.36,3009,9643
-9.01,-1.97,-3.54,7150,11251
-5.07,-1.47,8.25,10973,12895
7.91,-2.24,5.39,14801,13497
6.19,5.00,-5.78,2387,14189
-6.86,4.55,-5.46,6113,14243
-7.81,-5.47,2.33,9941,15405
6.00,-7.46,2.04,14151,15794
9.67,-1.66,0.55,16093,15708
3.53,6.19,-6.77,3295,14038
-7.38,-1.66,-6.37,6463,11555
-9.04,3.45,2.25,9423,9550
-1.54,8.58,-4.55,12196,6711
7.25,-1.91,-6.32,14534,3150
9.71,-1.51,0.12,15932,16019
9.78,0.32,-0.91,275,12121
8.50,-4.86,-0.65,1498,8216
4.05,-3.83,8.08,3115,5055
-2.01,7.21,6.29,4622,1594
-5.83,5.06,-6.18,5716,13776
-9.13,-2.61,-2.66,7301,10108
-9.82,0.50,0.21,8427,8789
-6.09,4.37,-6.45,10742,5449
2.21,-6.29,-7.18,12921,1977
5.35,-7.12,4.04,13753,14801
6.09,2.78,7.19,14038,11064
6.51,6.90,-2.57,14174,6858
5.89,-3.43,-7.05,13919,2485
4.36,-8.18,3.15,13359,15175
1.55,0.94,9.64,12582,11807
-2.45,9.50,-0.05,11605,7875
-5.64,-1.04,-8.05,10642,3474
-8.12,-5.55,-0.29,9576,16215
-9.18,-0.91,3.35,9015,12483
-9.68,0.75,1.61,8576,10570
-9.72,1.31,-1.02,8595,6315
-9.62,-1.29,-1.76,8618,2337
-9.84,0.24,-0.20,7895,14974
-7.83,-1.75,-5.80,6268,11176
-2.88,-9.31,0.98,4755,7481
3.09,-2.53,8.96,3127,4435
7.00,6.29,2.90,1872,727
9.56,1.29,-2.00,457,13183
7.49,4.21,4.80,14454,10186
-1.70,9.44,-2.11,11817,7275
-7.93,-1.24,-5.78,9706,3256
-9.16,-2.68,-2.47,8976,1602
-9.81,0.67,-0.62,7762,14439
-8.19,-3.02,-4.61,6522,10446
-3.27,-8.76,2.91,4903,6922
3.74,-0.59,9.05,2967,3877
8.77,4.33,1.14,1042,266
9.72,-0.42,1.52,15742,12966
3.39,4.83,7.83,13069,10431
-5.62,7.86,-1.86,10563,7126
-9.75,-0.50,1.27,7662,4302
-0.72,1.63,9.64,4138,3315
9.30,2.91,1.45,655,954
9.32,-3.08,-0.59,15227,26
-1.74,-8.83,3.84,11515,14988
-9.81,0.54,-0.84,7708,13878
1.09,-3.69,-9.03,3652,10841
8.87,-4.11,-0.76,1039,8134
8.92,2.14,-3.53,15165,4926
6.54,-1.56,-7.15,14096,3078
-0.29,-9.78,0.38,12052,15834
-6.69,-2.57,6.69,10177,12698
-9.68,1.47,1.04,8424,8974
-7.69,-4.66,3.95,6167,5637
-1.73,3.16,9.12,4337,2524
4.09,8.63,-2.26,2782,15079
8.98,-0.26,-3.98,888,11330
8.00,5.33,2.03,14612,8591
-0.69,6.19,-7.64,11922,5216
-6.96,-4.60,-5.27,9969,1633
-9.25,-3.23,-0.97,8858,234
-9.18,1.72,-3.19,6959,13030
-2.27,-6.57,-6.95,4450,9671
6.91,-6.83,1.25,1894,6996
9.69,0.60,-1.57,15606,4100
-1.91,-3.26,-9.10,11532,2790
-9.81,0.22,0.76,7625,2279
-1.34,7.96,5.54,4119,1025
9.42,2.86,0.07,391,15903
9.18,-3.17,1.52,15144,14750
-3.26,-6.22,6.84,11087,13682
-9.82,-0.27,-0.78,7666,11453
-3.78,-8.60,-2.88,4898,8353
5.39,-6.30,5.23,2376,5718
9.82,0.08,-0.51,16062,2734
4.31,-8.76,-0.53,13242,15963
-6.38,-5.20,5.30,10200,13698
-9.80,-0.63,-0.92,7637,10540
-4.17,-8.89,0.21,5004,7459
5.11,-4.25,7.21,2463,4844
8.65,0.17,4.68,1124,3487
7.35,-5.91,-2.70,14224,423
-1.62,-8.12,5.22,11662,14261
-9.32,-0.21,3.08,8769,11603
-6.21,-7.12,-2.75,5700,8556
5.17,-7.74,3.06,2532,6606
9.83,0.21,0.09,16219,3691
4.62,-7.88,-3.54,13357,430
-5.91,-7.14,3.21,10289,14640
-9.64,-1.45,1.25,8409,13772
-0.10,-1.02,-9.78,3802,11430
9.79,-0.15,-0.91,56,10460
0.66,4.82,8.51,12298,10425
-5.85,4.71,6.28,10388,9907
-7.99,-5.61,-1.43,6391,8218
4.36,-8.41,2.47,2736,6890
9.30,2.57,-1.87,15335,5851
-4.68,4.17,-7.64,10907,4879
-9.38,-1.47,2.53,7096,4751
2.93,-3.80,8.56,3156,4667
9.61,1.18,-1.72,15652,4947
-2.32,7.60,-5.81,11513,5977
-8.31,4.26,-3.18,9569,6053
-6.19,-7.57,0.78,5686,7384
6.77,-7.06,-0.40,1942,7769
7.40,5.97,2.51,14301,8800
-6.88,4.03,5.69,10142,10119
-8.25,-2.07,-5.02,6468,10839
4.44,-1.26,-8.67,2671,11355
8.97,-0.97,3.90,15035,12663
3.43,-5.81,7.10,13045,13638
-7.54,-6.29,0.40,9788,15790
-8.09,3.40,4.39,6320,1910
3.95,-0.91,8.95,2774,3970
9.74,1.02,-1.00,15789,5552
-1.45,9.42,-2.34,11636,7235
-9.84,-0.22,-0.01,7777,8361
-1.22,-8.96,-3.80,4073,8784
5.98,-6.76,-3.80,2074,9039
7.68,4.53,4.17,14231,9920
-6.27,1.99,7.27,10231,11176
-8.28,-0.07,-5.40,6306,11861
4.70,0.37,-8.62,2422,11867
8.73,-1.04,4.40,14707,12655
-4.45,-6.69,5.62,10766,14177
-8.79,4.43,0.13,6577,16090
-3.86,7.90,4.30,4859,950
7.01,1.17,6.79,1805,3371
9.07,2.71,-2.70,15109,5765
-1.67,9.56,1.35,11611,8314
-7.17,5.36,3.97,9967,9475
-7.43,-3.62,-5.39,5975,10506
3.65,2.08,-8.89,2741,12572
9.65,-1.67,0.94,15589,14849
-0.38,-9.36,-2.83,11919,460
-8.49,-1.04,-4.95,9379,3479
-9.45,-2.69,0.55,7364,7320
-8.77,-4.15,-1.66,6776,8976
-5.20,2.70,-7.98,5325,12944
0.13,9.25,3.19,3851,688
3.85,-2.92,8.54,3009,4833
5.10,-8.24,-1.33,2638,8430
6.22,0.59,-7.58,2159,12192
8.77,4.41,0.53,982,193
9.79,0.19,1.05,208,4052
9.84,0.08,0.03,16339,6126
9.84,0.40,0.03,16258,10265
9.32,-2.14,2.24,15402,14342
9.39,-1.82,-2.25,15511,1996
9.47,1.96,-1.84,15686,6013
9.82,0.30,-0.10,16377,9971
7.41,3.36,-5.53,1856,13571
3.67,8.36,-3.69,3084,15155
-3.12,4.25,8.25,4931,2764
-7.31,-5.01,4.23,6298,6237
-9.82,0.36,0.76,8436,10494
-8.48,-0.20,4.93,9586,12248
-0.78,-9.50,2.24,12092,15643
7.77,-3.19,-5.07,14766,2549
9.26,-2.24,2.41,968,5986
0.91,-9.67,-1.22,3937,8354
-8.07,-2.64,-5.05,6587,11004
-9.58,-1.84,1.19,8727,14678
-7.46,-6.39,0.39,9968,16092
2.29,-6.19,-7.24,12982,2141
9.84,0.21,0.08,121,4519
2.83,-8.06,4.80,3480,6655
-8.57,-4.84,0.03,6978,8072
-5.38,6.92,4.34,10848,9494
7.35,2.14,6.17,14528,11376
8.12,2.02,-5.15,1529,13076
-1.49,9.60,-1.34,4435,15976
-9.68,1.16,1.25,7672,1837
-9.18,-1.72,-3.16,9097,2848
-1.90,4.94,-8.32,12006,5566
8.68,4.56,0.67,15378,8704
7.17,-3.58,-5.66,2226,10760
-6.99,0.07,-7.00,6307,12414
-8.41,-3.93,3.17,9746,14658
2.01,-9.24,-2.56,12945,728
7.27,-5.38,-3.79,14687,1591
6.13,3.17,7.00,2489,3032
-6.37,-0.83,7.40,6080,4281
-7.92,1.34,-5.76,10118,4687
5.98,2.08,-7.52,14331,4675
7.71,-1.40,5.93,2045,4676
-6.02,-1.92,7.49,5980,4601
-9.60,-0.60,2.06,7800,4373
-1.69,-4.56,-8.55,12034,2648
9.67,-1.38,-1.10,16094,1342
3.00,8.81,2.99,3452,576
-8.55,3.96,-2.97,6802,14541
-7.22,-1.23,6.51,10213,12493
4.60,7.36,4.58,13717,9315
7.96,5.73,-0.83,14855,7537
9.83,0.23,0.08,19,3489
7.83,5.87,0.96,1681,87
2.47,2.10,-9.30,3412,12354
-2.48,-9.13,-2.57,4759,8558
-2.95,-8.78,3.19,4914,6857
-6.23,2.28,7.21,5820,2900
-9.81,0.94,-0.17,7845,15634
-8.55,-0.28,4.79,9546,11926
-2.18,9.05,2.99,11796,8658
5.94,3.43,-7.06,14083,4853
9.49,-2.12,-1.40,15636,939
9.64,-1.87,0.35,15737,15550
9.63,0.72,1.88,15816,11262
9.71,1.59,-0.35,15957,7187
9.54,-0.50,-2.36,15620,2888
9.07,-3.62,1.06,15203,15184
7.92,0.79,5.80,14537,11545
4.41,5.95,6.42,13434,9942
-2.97,7.04,-6.22,11383,5780
-9.20,-1.97,-2.95,8971,2264
-9.84,0.19,-0.15,7932,15035
-9.21,-1.35,-3.30,7121,10841
-6.13,-7.28,2.36,5767,6880
-2.87,-5.26,7.76,4781,5207
7.44,2.68,5.87,1633,2623
8.20,-5.24,-1.29,14579,103
-4.26,-7.76,4.19,10911,14670
-9.51,1.44,-2.18,7216,13568
2.09,0.20,-9.60,3270,11928
7.85,-0.44,-5.88,1508,11621
5.09,1.38,8.30,13467,11532
-7.91,3.76,4.41,9613,9890
-3.94,-8.70,2.26,4973,7015
1.13,-7.64,6.03,3709,5993
9.36,0.56,2.98,621,3324
6.43,-7.28,-1.23,13990,16380
-4.10,-6.04,6.51,10969,13778
-9.73,0.45,1.38,8363,10530
-9.03,-3.50,-1.88,6977,9047
1.34,-8.93,3.77,3588,6643
9.64,-0.18,1.91,224,4026
3.92,-6.76,-5.91,12995,1252
-8.47,-5.00,-0.20,9233,16028
-6.49,6.90,-2.70,5533,14988
-0.27,8.49,-4.98,3722,14437
9.56,-1.57,1.66,15288,14043
