accel_x,accel_y,accel_z,encoder_a,encoder_b
4.63,8.54,-2.61,2978,905
-9.42,-1.35,0.95,8670,16237
-6.44,-4.69,5.23,10425,15720
3.05,-3.63,8.53,13122,15008
9.45,-3.11,-1.41,1090,10470
6.60,-7.03,2.00,2380,8958
-6.21,1.01,7.23,6024,5201
-9.52,0.56,0.98,7902,4157
-0.57,-8.76,3.95,12118,357
3.63,-4.89,7.64,13202,15318
9.55,3.39,0.14,15604,9841
10.05,0.96,-0.66,16153,7861
10.09,0.45,-0.10,16339,1953
10.07,0.69,-0.28,45,94
9.34,-3.13,-1.94,1091,10768
8.38,-5.24,1.05,1651,8953
3.92,-3.56,8.24,3208,6557
-5.06,8.36,-0.52,5472,1225
-6.67,5.05,-5.13,6047,15622
-9.58,0.04,-0.07,8177,10421
-9.03,3.09,-1.42,9094,8591
-1.82,-7.83,-5.48,11727,2899
0.79,-9.65,0.39,12392,1292
8.81,1.49,4.59,15060,13038
10.02,1.24,0.56,16154,11406
4.41,-3.95,7.80,2980,6706
1.27,1.50,9.57,3871,4988
-9.51,1.46,-0.40,7739,861
-8.76,-2.92,2.38,9277,15814
-3.27,-1.91,8.83,11388,14179
9.77,2.68,0.20,15758,9949
10.05,-0.72,0.37,330,7938
3.75,6.36,6.63,3081,3503
0.91,9.71,1.70,3860,1765
-8.71,-1.14,-4.04,7110,12759
-9.58,0.03,0.01,8292,11427
-3.37,5.34,-7.64,11597,6709
1.61,-0.92,-9.77,12837,4896
9.60,3.19,-0.06,881,1204
7.10,6.41,-3.28,2199,16233
-5.64,-4.95,-6.15,5841,11658
-8.50,-3.91,-2.14,7111,10602
-8.43,4.72,-0.49,9672,9151
7.24,0.09,-7.00,14479,5193
9.76,-0.85,-2.38,15824,3959
3.86,7.82,-5.04,3099,15993
-0.24,3.81,-9.21,4289,14321
-8.57,-4.19,-0.59,7033,9476
-9.28,-1.88,1.17,7593,7569
-7.12,-5.69,-3.11,10054,2219
-5.77,-7.47,1.48,10536,524
5.69,2.56,7.73,13932,12494
7.34,6.27,2.83,14449,10333
8.63,2.81,-4.48,14931,6424
7.91,-5.35,-2.84,14507,2118
6.08,-6.06,4.81,13800,15612
-0.88,9.36,2.92,11869,9882
-3.06,8.19,-4.70,11394,7778
-7.10,-0.70,-6.64,9937,4813
-9.33,2.18,-0.92,7248,16381
-6.99,3.48,-5.92,5945,14643
5.83,-7.28,-3.20,2385,10259
9.55,-3.00,-0.49,662,9451
6.80,7.42,-0.67,13982,9125
-9.60,0.01,-0.24,7974,6966
-7.59,-3.38,4.64,6229,6769
8.73,2.05,4.53,1168,4218
9.99,-0.63,-1.32,15640,3351
-7.51,-5.38,-2.64,9630,2300
-9.59,0.06,0.00,7797,2282
-3.85,8.15,3.74,4855,2277
9.70,-2.32,-1.26,15361,2190
5.35,-7.53,-3.45,13385,2195
-9.53,0.95,0.63,7592,2769
-6.29,3.29,6.48,5770,4048
9.31,-1.27,3.48,888,6379
9.98,1.30,-1.08,15774,7435
-5.96,7.01,3.08,10369,10575
-9.31,1.48,1.67,8617,11608
-7.77,-1.87,-5.49,6290,12694
7.76,5.78,-2.97,1545,46
10.08,0.59,-0.12,16274,1138
-2.47,-4.11,-8.55,11340,4157
-8.16,-0.29,-5.25,9429,5236
-8.33,-2.31,3.97,6669,6609
8.25,-5.10,2.14,1410,8327
10.06,1.12,-0.33,15989,8933
-7.49,5.33,2.93,9796,10726
-9.57,0.32,0.29,8091,11366
1.90,2.97,-9.36,3465,14315
5.82,6.29,-5.35,2333,15883
9.19,3.94,1.46,915,2463
9.40,3.16,-2.10,15380,7981
7.98,6.15,0.85,14627,9933
1.04,-6.19,7.38,12342,15637
-3.16,-8.60,2.78,11058,571
-9.20,1.71,2.08,7075,3784
-2.55,-0.67,9.27,4487,5750
6.37,-3.98,6.39,2041,7065
2.50,8.99,-3.69,12626,8503
-4.48,8.68,-0.97,10677,9416
-9.57,-0.36,-0.15,7710,9994
5.78,-6.28,-5.02,2257,11330
9.57,-0.91,-3.03,612,12576
0.88,-8.09,5.19,12148,38
-4.09,-8.64,0.56,10849,1292
-9.57,-0.27,0.34,7826,6618
-8.59,-3.52,2.09,6802,8244
-5.14,-7.49,-3.20,5447,10734
0.60,7.85,-6.17,3890,16365
0.74,9.71,1.82,3827,2139
1.34,-7.91,5.38,3820,8172
-0.01,-9.67,-0.28,4239,9808
-4.71,-4.66,-7.14,5479,12368
-9.52,1.22,0.02,7862,1835
-9.38,-1.58,-1.32,8704,3477
0.30,6.80,-7.33,12511,7620
6.17,7.84,-1.56,14164,9274
9.99,1.40,0.51,16213,11344
-0.29,5.03,-8.62,4301,15294
-5.18,7.68,-3.28,5613,569
-7.62,-2.93,-5.20,9937,4266
-3.13,-2.06,-9.09,11533,4989
9.67,-1.66,2.13,906,7418
5.76,-6.20,4.99,2765,7933
-4.16,-7.76,3.71,5471,8467
-4.59,8.49,1.53,11103,10197
2.86,8.84,3.53,13277,10697
5.43,-5.27,-6.42,2788,11859
-0.81,-6.34,-7.42,4563,11856
-9.05,-2.19,-2.42,7456,11822
1.89,9.64,1.48,12951,9971
7.65,6.30,-2.08,14621,8764
4.54,0.09,8.76,3061,5524
-2.47,3.18,8.82,4884,4580
-6.90,-6.26,-2.32,10276,2202
-1.32,-9.56,0.07,11930,1307
7.86,-4.93,3.46,14605,16187
5.90,-4.05,-6.93,2616,12033
1.31,-8.72,-4.20,3898,10598
-9.52,0.80,-1.09,8551,7344
-7.19,1.98,-6.33,10200,6206
9.86,-0.62,-2.00,15861,4203
9.54,2.98,1.45,902,2643
5.96,7.44,-3.31,2436,72
-0.27,-8.85,-4.01,4252,10465
-1.50,-9.30,1.92,4585,8808
-5.22,5.89,5.64,5578,3186
-7.08,6.66,0.01,6160,1294
-9.34,0.96,-2.24,7468,14732
-6.20,7.44,0.97,10473,9834
-1.84,8.58,-4.66,11865,8062
8.48,-4.31,-3.04,14824,2703
9.86,-1.95,-0.13,15789,1183
9.82,1.51,-1.92,627,14681
4.73,-8.51,0.87,2987,8885
3.17,-6.20,6.81,3309,7021
0.86,3.41,9.14,3936,4239
-4.19,3.57,-8.22,5234,14364
-6.02,-2.34,-7.30,5914,12429
-9.57,-0.33,0.10,8137,7068
-9.25,0.16,-2.76,8890,5237
-8.29,-4.40,-2.01,9548,1978
-8.73,0.46,3.85,9059,12780
-9.26,2.01,1.48,8793,10829
-9.58,-0.05,0.38,7948,4630
-9.58,0.29,0.26,7927,2765
-9.32,2.21,-1.10,7308,16202
-5.00,-7.46,-3.48,5422,10210
-2.25,-9.21,1.57,4616,8607
7.97,2.98,5.31,1501,3802
9.87,2.11,0.74,332,2148
8.79,-4.24,2.03,14716,16151
-7.67,-0.19,5.68,9513,13222
-9.58,0.33,0.49,8159,11507
-0.29,-7.58,5.93,4061,7420
4.73,-4.55,7.30,2662,6534
8.04,-1.40,-5.88,14307,4383
-4.53,-5.36,-6.74,10677,3405
-9.58,-0.20,-0.14,7892,2306
-4.61,7.83,3.50,5084,2191
9.76,-2.36,-0.09,15386,1057
5.11,-8.37,0.01,13222,1047
-5.50,-7.41,2.40,10297,68
-3.88,2.57,-8.72,4860,13925
3.08,0.09,-9.50,3109,13211
6.50,5.02,5.72,13918,11569
-0.51,7.39,6.42,11874,11027
-8.72,4.16,0.29,9096,9355
1.77,-7.52,5.82,3535,7440
7.16,-4.22,5.37,1846,6887
2.80,-5.22,-7.91,12777,3414
-3.52,-7.35,-5.27,11059,2596
-9.37,-1.88,-0.32,8454,1264
3.59,6.19,-7.10,2969,15092
8.76,3.32,-3.87,1061,15033
7.92,-3.46,4.90,14341,15007
-9.54,-0.35,0.71,8179,14050
-8.07,1.32,-5.29,6370,13966
9.77,0.46,-2.56,396,13343
8.66,0.17,5.02,14790,13417
-1.18,-1.25,9.51,11621,13735
-6.33,1.45,-7.35,5675,13771
0.46,0.10,-9.93,3828,13272
6.65,1.78,7.20,13946,12790
-0.22,2.08,9.51,11926,12778
-8.81,1.76,3.32,8997,11879
1.72,-9.53,-0.30,3556,9212
7.97,-5.92,0.24,1653,8962
9.01,4.09,-2.19,15062,7877
-9.23,1.68,-2.35,8812,6819
-8.52,-2.52,3.42,6749,6578
9.06,-1.99,3.73,1046,6482
9.67,2.06,-2.23,15555,6902
1.26,7.35,-6.70,12371,7245
-6.88,-4.86,4.44,5931,7190
-1.07,-6.98,6.53,4145,7197
8.74,-3.43,3.36,1052,7214
-3.01,8.88,-3.12,11163,8495
-7.36,6.27,0.58,9713,9743
-8.21,1.81,-4.91,6498,14577
-6.18,6.64,-3.77,5673,16340
-3.08,6.96,6.07,4839,3179
3.33,-8.86,2.28,3219,8722
3.71,-8.48,-3.25,3088,10349
8.47,-0.48,-5.43,1320,13208
10.05,-0.53,-0.69,15953,2847
9.55,-0.38,-3.26,15428,4800
8.39,4.81,2.86,14745,11041
6.92,2.24,6.83,14099,12975
3.30,-6.65,6.31,12964,15744
2.61,-1.34,-9.51,12972,5046
5.37,4.26,-7.39,13918,6845
9.57,3.26,0.29,15658,9924
1.90,1.15,-9.73,3713,13804
-3.78,4.61,-7.91,5293,14959
-9.45,1.67,-0.72,7777,429
2.87,-7.58,-5.52,13102,2896
7.53,-3.06,-5.84,14667,4065
6.08,-7.51,1.83,2631,8911
2.96,-8.76,-3.14,3467,10368
-5.55,-3.57,-7.17,5833,12391
-4.60,-6.18,5.61,11039,15735
2.27,-8.77,3.49,12894,249
9.97,-1.44,0.06,15982,1071
-4.82,8.41,1.26,5631,1727
-9.21,2.69,0.68,7481,1914
-5.85,-7.35,-2.00,10654,1895
9.81,2.45,0.46,745,1924
5.46,8.09,2.33,2669,2033
-9.52,-0.99,-0.49,8607,2373
-6.30,-6.56,-3.13,10465,2364
5.04,-7.70,-3.51,13742,2290
2.07,9.55,1.87,3688,1669
-5.08,8.31,0.77,5556,1490
-9.55,-1.32,-0.20,8526,1488
7.95,-5.28,-2.91,14648,2506
10.10,0.23,-0.24,72,3255
5.16,1.67,8.29,2822,4948
-9.53,-0.79,0.52,8006,7610
-8.39,4.64,-1.52,9568,8692
7.13,6.67,2.43,14482,10520
8.05,-5.03,-3.05,1788,10703
-2.43,-8.22,-4.52,4887,10691
-9.54,-0.83,-0.49,8000,10691
6.05,7.54,2.69,14060,10390
9.89,2.20,-0.05,16009,9493
6.12,-7.55,1.60,2586,8735
-9.57,0.30,-0.70,8496,6854
-6.67,3.54,-6.25,10367,6630
3.83,-0.31,-9.23,13367,5124
5.39,6.59,5.21,2658,2960
0.27,9.50,2.67,4117,1861
-7.24,5.51,-3.59,6391,15825
-6.48,4.51,5.50,10427,11567
-2.52,9.18,2.34,11651,9946
5.82,6.40,-5.24,13958,7455
9.86,2.16,0.56,567,1875
7.99,5.90,-1.88,1784,133
-2.99,-6.44,-6.66,5057,11202
-6.09,-7.19,-1.84,6013,9688
-9.22,-1.94,1.55,7549,7064
-4.59,-7.74,-3.43,11108,2033
1.47,-9.54,0.78,12715,759
8.09,-3.62,4.49,14780,15070
9.13,-4.05,-0.62,1269,9280
7.44,-5.67,3.24,2077,7646
5.00,0.53,8.51,2789,4755
-2.36,7.44,-6.16,4846,15343
-6.19,1.17,-7.52,5930,13563
-9.51,-0.80,-0.90,7981,11331
-0.33,6.72,-7.38,12341,6810
4.59,1.73,-8.76,13756,5361
10.05,-0.22,-0.88,16224,3284
4.58,5.05,-7.42,2884,14480
3.68,-2.43,-8.92,3160,12236
-5.39,-6.11,4.96,5816,7166
-8.04,-1.69,4.83,6761,5600
-9.42,-1.40,-1.37,8691,2871
-5.52,-1.67,7.62,10625,13660
-3.90,3.60,8.07,11173,11930
-3.88,8.93,-1.34,11172,8466
-8.87,-2.78,-2.41,8939,2615
-9.58,-0.04,-0.07,7927,1238
-7.48,4.27,-4.61,6138,14996
3.97,-8.71,-2.07,2993,9431
6.95,-6.52,2.54,2040,7975
9.84,-0.06,2.11,472,5273
10.00,-0.98,-0.89,15858,2051
6.22,0.22,7.73,13844,13070
2.11,5.48,7.91,12618,11410
-8.36,1.34,-4.81,9364,5610
-9.54,-0.05,0.75,7706,4622
-4.91,4.29,7.10,5284,3406
9.98,1.62,-0.61,63,16089
8.81,-3.01,3.59,14814,14989
0.02,-2.54,9.35,12034,13852
-6.64,-2.42,-6.70,5849,12104
-0.78,-5.74,-7.91,4084,11407
9.03,-3.43,-2.62,1077,10471
-4.17,7.39,4.76,10951,10536
-8.68,3.32,2.43,9096,10706
-8.14,-2.10,-4.79,6476,12115
0.83,1.66,-9.79,3773,13553
8.74,-4.78,0.30,14799,691
3.45,-8.95,-1.93,12913,1404
-9.10,1.40,2.62,7071,3697
-4.80,1.58,8.18,5348,4506
4.80,-3.55,7.80,2728,6120
4.63,8.73,-1.90,13404,8535
-2.60,9.47,-0.98,11346,8807
-9.57,0.73,-0.19,8107,8752
6.39,-7.38,-1.42,2267,9472
9.92,-1.60,-0.52,336,9499
4.76,7.64,4.32,13365,10552
-9.23,-1.32,-2.37,7230,11866
-5.18,-3.84,-7.31,5458,11878
5.21,-0.25,-8.56,2545,13044
4.23,-7.78,4.09,13035,16221
-1.10,-9.53,0.96,11511,728
-9.31,-2.17,-0.75,8469,1821
4.42,2.77,8.41,2658,4283
9.04,0.84,4.27,849,4656
7.32,-0.63,-6.86,14026,4646
-9.53,-0.26,0.86,7503,5519
-6.41,-2.73,6.50,5726,5985
4.39,-3.14,8.20,2674,5976
2.43,3.19,-9.18,12566,5825
-5.18,2.62,-7.96,10544,5824
-9.37,-0.72,1.70,7343,5838
8.08,-1.39,5.66,1431,5688
10.08,0.37,-0.43,15926,4978
-5.26,-3.95,-7.18,10387,3607
-8.75,2.02,3.32,6715,3547
0.56,4.27,8.80,3667,3928
9.51,0.71,3.22,558,4703
6.48,-0.65,-7.64,13730,4678
-5.14,-0.54,-8.33,10451,4929
-4.84,-8.09,1.57,5327,8609
0.75,-9.62,-0.81,3743,9400
9.40,-3.13,-1.64,703,10178
-4.29,2.89,8.14,10718,12354
-8.89,0.66,3.45,8922,12764
-7.34,0.41,-6.43,6086,13523
5.09,7.40,4.36,2584,2628
7.03,2.59,6.59,1931,4410
9.22,-2.78,2.72,1064,7319
9.87,0.36,2.05,15616,13518
8.43,-3.15,4.23,14643,15313
6.59,-7.03,-2.20,13973,1850
3.75,8.26,-4.36,13280,8097
3.77,8.85,2.66,13270,10247
5.26,-0.06,8.37,13706,13628
9.63,3.01,0.87,860,2149
6.35,4.59,6.19,2452,3725
-1.76,-1.94,9.29,4763,5810
-6.51,5.21,-5.18,10559,7212
0.18,7.24,-6.89,12465,7240
9.83,2.22,-0.87,15960,8310
5.76,-7.73,1.83,2732,8671
-9.58,-0.41,-0.40,8149,11344
-7.90,1.68,5.14,9785,12583
9.60,-1.87,2.27,15540,15401
9.79,2.40,-1.14,705,16339
3.71,8.67,3.28,3226,2241
-5.94,3.02,6.93,5838,4140
-4.65,6.04,-6.27,11068,7251
1.53,8.54,-5.01,12887,7979
10.08,0.65,-0.27,16318,8453
-6.52,-7.00,-0.28,6147,9339
-9.50,-1.22,-0.15,7967,9370
-4.62,8.55,1.13,11174,9739
9.32,-1.62,-3.43,1080,11943
4.90,-3.20,-8.07,2925,12359
-6.14,-2.37,-7.19,6028,12560
-8.80,-0.31,3.67,9226,13598
7.90,-5.80,1.51,14801,571
10.06,1.01,-0.01,159,1540
5.03,5.71,6.43,2919,3569
-9.48,-0.14,-1.61,8743,5279
-7.13,2.04,-6.37,10345,6198
2.22,8.55,-4.75,13043,8171
6.04,-6.62,-4.19,2698,10710
0.06,-7.94,-5.65,4399,11045
-8.94,-1.99,-2.98,7477,11913
-6.12,1.31,7.25,10621,13035
10.07,0.67,-0.67,297,14617
7.66,4.70,-4.66,2068,15448
-3.17,7.65,-5.45,5194,16049
-3.35,-8.79,1.83,11437,613
4.05,-8.67,1.90,13573,598
10.01,1.38,-0.45,400,219
-5.67,0.35,-8.00,5821,13431
-9.12,-1.14,-2.89,7502,12345
-8.05,4.22,3.14,9913,10880
9.60,2.49,-2.09,15725,7300
9.63,-1.15,2.61,984,6326
5.29,3.43,7.68,2776,3966
-0.97,9.84,0.09,4358,975
-9.01,-2.01,-2.72,7295,11554
-9.56,-0.58,-0.29,8097,10027
-7.50,5.14,-3.56,10063,7479
4.74,-8.23,-2.49,13573,1645
8.31,-5.34,1.13,14863,311
9.68,1.61,-2.48,779,14454
4.11,-3.74,-8.24,3115,12001
-8.75,-3.14,2.09,7217,7442
-9.51,0.46,-1.30,8557,6172
-4.72,-3.75,-7.68,10987,3816
9.76,-2.02,1.18,15712,15983
10.01,0.92,-1.02,357,14383
7.54,-3.97,-5.22,1930,11291
4.80,-8.23,2.23,2915,8298
-2.25,7.47,5.88,4676,2532
-2.52,9.45,-1.28,4696,505
-2.72,0.95,-9.46,4800,13313
1.66,-7.19,6.28,3690,7011
3.76,-1.53,8.94,3034,5384
7.81,5.12,3.77,1632,2534
8.84,0.02,4.74,14844,13230
5.20,3.73,7.61,13521,12017
-2.91,9.19,1.82,11372,9483
-9.04,2.12,-2.76,8925,6613
-0.77,6.71,7.07,4173,2962
3.50,9.01,2.50,3016,1478
8.66,3.65,-3.82,1203,14862
6.65,7.34,1.76,14101,9646
3.35,8.88,-3.29,13046,7969
-4.44,0.84,-8.57,10798,5022
-9.44,-1.22,-1.30,8464,2955
-2.59,9.44,-1.22,4605,415
7.81,3.35,-5.49,1620,14333
9.96,1.07,1.19,15797,11772
6.27,7.86,0.62,13992,9196
-6.61,-2.82,-6.55,9990,3642
-9.34,-1.65,-1.46,8536,2586
-8.24,5.05,-0.68,6513,328
-2.36,3.81,-8.86,4629,14034
9.10,-4.09,-0.07,926,8686
9.92,1.70,-0.95,15721,7400
3.41,2.17,-9.17,12888,5219
-9.55,0.73,0.46,7569,2088
-7.32,6.27,0.99,6036,1020
-0.67,7.11,-6.98,4039,14851
5.64,-2.23,-7.94,2422,11926
10.08,0.11,0.14,16229,6195
9.44,0.15,-3.61,15270,4421
6.83,-6.71,-2.52,14044,1323
-0.39,3.17,9.21,12013,11962
-1.91,8.24,4.95,11700,10029
-2.55,6.53,-7.05,11505,6386
-6.10,-3.58,-6.68,10237,3204
-9.24,1.49,-2.41,7232,14288
-8.61,-0.54,-4.39,6824,12365
-4.46,-7.99,-3.05,5209,9453
3.33,2.78,8.85,3136,3792
5.02,7.52,4.27,2603,1730
6.67,5.98,-4.71,2042,14891
8.36,-2.37,-5.00,1480,11329
8.28,-1.20,5.44,1568,5105
8.70,2.32,4.46,1220,3278
9.36,3.83,-0.63,872,16368
9.80,2.28,0.96,15629,9906
9.56,3.24,-0.79,15503,7976
8.55,0.33,-5.37,14853,4366
7.96,-5.56,-2.23,14422,1173
0.08,2.29,9.47,12124,12087
-3.66,6.56,6.15,11090,10463
-8.86,3.57,-1.60,9039,7390
-9.26,-0.27,2.34,7349,4603
2.91,9.55,-0.62,3114,174
7.23,6.02,-3.74,1728,15138
9.42,-0.55,3.41,15194,13307
-5.51,7.99,0.97,10496,8813
-8.94,3.32,-1.72,9045,7357
-7.73,-2.08,5.17,6357,5372
-0.46,3.35,9.14,4051,3476
10.04,-0.75,0.57,15769,15191
7.82,-2.58,5.58,14313,13804
-1.14,2.38,9.35,11728,11912
-8.45,4.28,1.80,9347,9566
0.66,-6.94,6.69,3800,6453
7.12,-3.82,5.72,1961,6021
8.81,2.70,-4.20,14853,5844
-2.49,4.61,-8.44,11373,5770
-4.27,-4.82,7.06,5080,6018
3.00,-6.83,6.26,3180,6681
9.97,-1.25,0.67,232,7398
5.47,7.69,3.38,13644,9806
-9.52,-0.39,-1.27,7614,12079
-6.57,-0.37,-7.23,5892,12568
3.77,1.78,-9.11,2950,13140
10.06,-0.09,0.66,15904,14217
-8.37,-3.99,2.20,9278,15433
-9.52,1.42,-0.44,7517,16291
-2.47,9.37,1.71,4511,1005
7.33,-6.19,-2.57,14166,1372
0.91,-9.08,-3.39,12201,1311
-8.94,-3.25,-1.11,8953,1244
-6.02,7.18,2.58,5453,1410
10.08,0.48,0.42,16191,4085
8.12,1.46,-5.84,14417,5167
-0.92,8.05,-5.81,11794,7267
-8.87,3.57,1.02,8982,9548
0.23,-1.59,-9.77,3776,12372
7.18,1.41,-6.93,1748,13198
9.43,-1.87,2.79,15050,14551
0.47,-9.02,3.39,11986,16041
-7.73,4.05,4.04,6253,2642
-2.70,3.99,8.42,4524,3573
7.66,0.35,6.38,1507,4709
9.68,1.93,-2.29,15481,6381
-7.16,5.10,3.96,9793,10623
-9.37,0.78,1.78,8512,11804
-7.55,1.79,-5.94,6162,13668
5.68,8.15,1.48,2322,1262
10.07,0.11,-0.72,16012,3827
5.32,4.14,-7.50,13483,6060
-5.34,7.34,-3.79,10441,7607
-9.30,-2.22,-0.15,7331,8852
-3.54,-6.96,-5.76,4879,10629
10.08,0.12,0.19,16057,14915
8.31,-4.97,2.26,14469,15951
-2.14,-9.32,-1.16,11329,1031
-9.09,-1.81,-2.61,8800,3257
-8.44,-2.23,3.82,6721,6157
3.17,-5.73,-7.38,3165,11225
5.46,-0.06,-8.42,2472,13010
7.92,5.97,-2.07,1647,49
8.95,2.58,3.82,1166,3552
6.14,-7.36,-2.38,2419,9777
5.19,-4.46,-7.20,2697,11544
4.62,6.08,-6.57,2806,15091
1.43,8.20,5.34,3721,2372
-5.09,-7.93,1.66,5590,8476
-5.79,-6.87,-3.49,5773,10180
-7.62,0.54,-6.04,6397,13401
-9.41,1.94,-0.51,7655,367
-7.59,2.87,-5.44,9907,6266
-6.90,6.50,-2.40,10225,8274
-4.60,3.89,7.53,10975,11935
-0.80,-6.40,7.13,12003,15111
2.61,-9.13,-2.27,12890,1538
9.29,3.58,-1.82,15398,7865
9.93,1.86,0.30,15960,9886
9.32,-0.31,-3.84,1014,12664
4.19,7.06,-5.83,2990,15507
-8.87,0.78,3.47,7161,4340
-9.59,-0.18,0.18,8082,5785
-8.29,5.00,-0.46,9591,8890
-5.23,2.81,7.57,10782,12336
4.31,-8.35,-2.81,13362,1716
6.13,-4.53,-6.41,13934,3385
9.66,1.54,-2.56,15738,6285
8.64,-4.95,0.02,1501,8977
-0.23,-8.10,-5.42,4308,10616
-6.84,-1.37,6.50,10171,13701
-1.11,-3.94,8.72,12188,14318
9.28,-2.75,2.53,15252,15428
6.89,7.22,-1.57,2146,360
-9.52,-0.93,-0.51,8523,2244
-7.44,-4.31,-4.38,10111,3102
0.85,-0.11,-9.90,12736,5156
8.12,5.43,-2.66,14908,8127
2.09,-4.50,-8.55,3833,11997
-4.22,-2.12,-8.60,5486,12653
-9.54,-0.36,0.67,8590,14217
-3.06,-6.47,6.37,11652,15324
8.83,-3.25,3.32,15208,15323
-4.52,5.44,-6.89,5474,14882
-8.77,1.21,-3.96,7242,13901
-6.47,-1.46,6.87,10430,13643
4.26,2.94,8.42,13600,12264
10.05,-0.62,-0.89,549,10427
-5.48,-5.46,5.55,5890,6821
-8.98,-1.49,2.83,7492,5961
-6.39,-0.94,-7.33,10475,4493
4.20,-6.34,-6.30,13552,2748
8.23,3.16,-4.96,1671,14331
5.07,-0.78,-8.60,2819,12522
1.85,-9.42,-1.66,3745,9246
-0.46,-5.92,7.60,4336,6457
-6.73,6.96,-1.30,6097,83
-8.56,2.53,-3.84,6925,14437
-9.57,-0.36,-0.56,8076,11456
-8.21,5.11,-0.46,9680,8642
-0.51,4.37,-8.94,12313,5793
10.05,0.95,-0.08,223,800
8.96,4.25,-2.00,1273,15747
3.08,-0.47,-9.48,3380,12667
-1.01,-9.10,-3.15,4529,9538
-3.54,-5.75,6.78,5108,6494
-3.79,8.84,-2.07,5048,16270
-3.76,4.50,-7.99,5057,14171
-3.63,-6.82,-5.91,5095,10493
-2.58,-8.42,3.78,4771,7547
5.94,7.35,3.34,2344,1705
7.58,6.21,-2.55,1754,15913
8.78,-0.12,-4.98,1243,12528
9.97,1.64,0.26,15827,9557
2.31,2.24,-9.46,12700,5148
-6.30,-6.10,-3.99,10190,1992
-9.10,-2.54,1.32,8798,15559
-9.02,-0.65,-3.41,7072,12275
-6.64,-6.86,-0.72,6030,8926
-1.42,-6.17,7.24,4450,6407
3.77,3.48,8.44,3011,3552
10.10,0.27,0.27,16116,13857
8.30,0.44,5.56,14509,12700
-0.18,6.93,6.94,12101,10780
-8.89,3.78,-0.20,9006,8548
-6.61,-5.58,4.00,5969,7007
10.08,0.43,-0.37,16057,5671
6.82,2.37,-7.04,14082,5350
-5.40,-0.71,-8.15,10507,4413
-9.20,1.00,2.44,7262,3567
9.40,2.00,3.03,705,3341
9.25,-2.43,-3.09,15102,2670
-1.68,-7.49,-5.99,11546,2281
-9.56,-0.56,-0.41,8161,2209
-3.06,7.77,5.03,4704,2030
7.93,6.28,-0.16,1369,383
-1.63,-6.00,7.32,11371,14476
-7.25,-2.20,5.78,9699,13645
-9.02,-1.47,-3.08,6916,11450
-0.61,-8.99,-3.60,4110,9524
9.05,-4.21,0.22,876,8345
-5.08,6.24,-5.69,10545,6762
-9.26,1.06,-2.56,8634,5619
-5.91,-0.94,7.46,5545,4800
4.74,1.84,8.48,2502,3901
9.82,-0.90,-2.15,15436,3055
-9.37,-1.62,-1.37,8411,2343
-8.59,3.26,2.79,6589,2349
1.63,8.04,5.50,3462,2053
9.82,2.48,-0.21,251,248
4.69,-8.25,2.34,13100,16124
-8.45,3.18,-3.57,6481,14580
-2.93,4.19,-8.51,4640,13927
8.24,2.81,-5.16,1261,13938
7.64,-2.64,5.77,14080,14005
-4.58,-4.36,7.16,10635,14189
-0.56,5.42,-8.37,4003,14272
5.69,6.52,-5.20,2196,15241
9.64,-2.76,0.33,15306,182
-0.56,-9.57,0.99,11757,211
-9.32,-2.18,-0.07,8375,579
6.28,5.85,5.14,2062,2462
10.04,0.99,0.50,7,2508
4.03,-3.66,-8.30,13086,3593
-6.25,1.65,-7.38,10092,5327
-9.44,-1.39,0.61,7581,7475
5.81,-5.10,-6.23,2300,11086
9.16,-0.28,-4.22,914,12517
8.38,-3.47,4.08,14501,14904
-0.07,-9.66,-0.32,11994,699
-8.23,-3.23,-3.85,9276,3014
-1.09,-8.17,4.95,4287,7371
4.25,-8.70,1.39,2835,8457
9.90,-1.23,-1.51,351,10653
5.77,1.01,8.00,13597,12802
-9.59,-0.24,-0.04,7983,16327
-8.53,4.33,1.20,6716,1413
-1.18,3.04,9.17,4279,3987
7.01,-3.41,6.13,1944,6176
9.85,2.31,-0.50,15666,8490
5.67,4.81,6.64,13690,11604
-7.55,-5.83,0.61,9658,468
-9.46,-1.41,-0.70,8396,1896
-8.38,-0.26,4.56,6682,4971
-3.00,-8.53,3.14,4913,7977
2.39,-7.53,-5.82,3388,10634
9.09,-3.61,2.00,14971,15893
6.69,-7.24,-0.80,13951,976
1.11,-3.95,-8.99,12458,3784
-5.08,5.75,-6.20,10724,6943
-8.19,4.26,2.75,9542,10518
-8.21,-1.52,4.59,9488,13952
-4.15,-7.45,-4.53,11023,2444
-3.23,4.07,-8.44,11361,6163
-2.74,8.72,3.50,11525,10032
2.30,-0.67,9.48,12924,13544
8.80,-4.21,2.08,15085,16169
9.66,2.74,1.30,864,2486
5.10,-0.62,8.43,2934,5411
-7.06,-5.48,-3.60,6363,10777
-9.18,-0.88,-2.81,7487,12622
-8.41,-3.42,2.86,9551,15581
-1.38,-9.35,-2.07,11983,1514
7.32,-3.81,-5.64,14547,3517
4.94,-8.34,1.36,3064,8683
-1.74,-9.43,-0.98,4822,9355
-9.49,-1.32,-0.29,8057,9467
-3.72,8.89,1.76,11453,9578
8.41,5.62,0.14,15150,9147
8.20,-4.46,3.41,1803,7197
-7.94,3.67,3.99,6635,2835
-9.45,1.79,0.31,7702,1130
-7.98,-3.06,4.21,9679,14535
